EmployeeId,ReviewDate,PerformanceRating
1572,2016-05-30,4
1572,2017-05-30,3
1572,2018-05-30,3
1572,2019-05-30,4
1574,2015-04-09,4
1574,2016-04-08,3
1574,2017-04-10,3
1574,2018-04-10,4
1574,2019-04-10,4
1575,2013-02-19,4
1575,2014-02-19,4
1575,2015-02-19,3
1575,2016-02-19,5
1575,2017-02-20,3
1575,2018-02-20,4
1575,2019-02-20,2
1576,2018-05-21,3
1576,2019-05-21,3
1577,2019-10-18,3
1578,2017-07-13,3
1578,2018-07-13,4
1578,2019-07-15,4
1579,2013-12-30,4
1579,2014-12-30,2
1579,2015-12-30,3
1579,2016-12-29,2
1579,2017-12-29,4
1579,2018-12-31,3
1579,2019-12-31,4
1580,2016-01-29,4
1580,2017-01-30,3
1580,2018-01-30,3
1580,2019-01-30,4
1581,2016-12-02,4
1581,2017-12-04,3
1581,2018-12-04,3
1581,2019-12-04,4
1582,2015-07-06,3
1582,2016-07-05,3
1582,2017-07-05,3
1582,2018-07-05,3
1582,2019-07-05,5
1583,2015-04-07,3
1583,2016-04-06,3
1583,2017-04-06,3
1583,2018-04-06,5
1583,2019-04-08,3
1584,2018-01-30,2
1584,2019-01-30,4
1585,2018-07-20,4
1585,2019-07-22,3
1586,2011-05-31,2
1586,2012-05-30,3
1586,2013-05-30,4
1586,2014-05-30,4
1586,2015-06-01,2
1586,2016-05-31,4
1586,2017-05-31,2
1586,2018-05-31,2
1586,2019-05-31,3
1587,2019-05-06,2
1588,2015-07-20,4
1588,2016-07-19,4
1588,2017-07-19,3
1588,2018-07-19,3
1589,2013-07-22,3
1589,2014-07-22,2
1589,2015-07-22,4
1589,2016-07-21,4
1589,2017-07-21,3
1589,2018-07-23,3
1589,2019-07-23,4
1590,2011-01-24,4
1590,2012-01-24,3
1590,2013-01-23,2
1590,2014-01-23,3
1590,2015-01-23,1
1590,2016-01-25,4
1590,2017-01-24,3
1590,2018-01-24,3
1590,2019-01-24,4
1591,2014-08-18,4
1591,2015-08-18,2
1591,2016-08-17,3
1591,2017-08-17,4
1591,2018-08-17,4
1591,2019-08-19,3
1592,2016-10-03,3
1592,2017-10-03,4
1592,2018-10-03,2
1592,2019-10-03,5
1593,2017-05-29,4
1593,2018-05-29,3
1593,2019-05-29,4
1594,2019-08-26,4
1595,2018-04-18,3
1595,2019-04-18,2
1596,2018-08-08,4
1596,2019-08-08,5
1597,2011-05-19,3
1597,2012-05-18,3
1597,2013-05-20,3
1597,2014-05-20,3
1597,2015-05-20,3
1597,2016-05-19,2
1597,2017-05-19,4
1597,2018-05-21,5
1597,2019-05-21,4
1598,2018-08-20,3
1598,2019-08-20,3
1599,2014-12-08,5
1599,2015-12-08,3
1599,2016-12-07,3
1599,2017-12-07,3
1599,2018-12-07,4
1599,2019-12-09,3
1600,2014-12-12,3
1600,2015-12-14,3
1600,2016-12-13,4
1600,2017-12-13,3
1600,2018-12-13,3
1600,2019-12-13,4
1601,2015-12-23,4
1601,2016-12-22,4
1601,2017-12-22,3
1601,2018-12-24,3
1602,2017-03-27,2
1602,2018-03-27,4
1602,2019-03-27,3
1603,2000-05-03,3
1603,2001-05-03,3
1603,2002-05-03,5
1603,2003-05-05,3
1603,2004-05-04,4
1603,2005-05-04,3
1603,2006-05-04,4
1603,2007-05-04,4
1603,2008-05-05,5
1603,2009-05-05,3
1603,2010-05-05,3
1603,2011-05-05,4
1603,2012-05-04,3
1603,2013-05-06,3
1603,2014-05-06,2
1603,2015-05-06,2
1603,2016-05-05,5
1603,2017-05-05,2
1603,2018-05-07,4
1603,2019-05-07,4
1604,2009-07-15,3
1604,2010-07-15,2
1604,2011-07-15,4
1604,2012-07-16,3
1604,2013-07-16,3
1604,2014-07-16,2
1604,2015-07-16,2
1604,2016-07-15,4
1604,2017-07-17,2
1604,2018-07-17,2
1605,2019-01-14,4
1606,2017-08-18,4
1606,2018-08-20,4
1606,2019-08-20,4
1607,2013-02-25,2
1607,2014-02-25,4
1607,2015-02-25,4
1607,2016-02-25,3
1607,2017-02-24,2
1607,2018-02-26,3
1607,2019-02-26,3
1608,2012-10-29,3
1608,2013-10-29,3
1608,2014-10-29,4
1608,2015-10-29,2
1608,2016-10-28,2
1608,2017-10-30,3
1608,2018-10-30,3
1609,2012-07-12,4
1609,2013-07-12,5
1609,2014-07-14,4
1609,2015-07-14,3
1609,2016-07-13,4
1609,2017-07-13,4
1609,2018-07-13,3
1609,2019-07-15,3
1610,1999-12-08,2
1610,2000-12-07,3
1610,2001-12-07,3
1610,2002-12-09,2
1610,2003-12-09,4
1610,2004-12-08,4
1610,2005-12-08,4
1610,2006-12-08,2
1610,2007-12-10,3
1610,2008-12-09,3
1610,2009-12-09,4
1610,2010-12-09,2
1610,2011-12-09,4
1610,2012-12-10,2
1610,2013-12-10,4
1610,2014-12-10,4
1610,2015-12-10,4
1610,2016-12-09,3
1610,2017-12-11,3
1610,2018-12-11,2
1613,2017-07-03,3
1613,2018-07-03,4
1613,2019-07-03,3
1614,2018-10-08,4
1614,2019-10-08,3
1615,2014-01-06,4
1615,2015-01-06,3
1615,2016-01-06,3
1615,2017-01-05,2
1615,2018-01-05,4
1615,2019-01-07,4
1617,2015-12-14,4
1617,2016-12-13,3
1617,2017-12-13,4
1617,2018-12-13,2
1617,2019-12-13,3
1618,2017-06-28,2
1618,2018-06-28,3
1618,2019-06-28,4
1619,2013-03-05,3
1619,2014-03-05,4
1619,2015-03-05,3
1619,2016-03-04,2
1619,2017-03-06,3
1619,2018-03-06,4
1619,2019-03-06,2
1620,2015-07-02,3
1620,2016-07-01,3
1620,2017-07-03,3
1620,2018-07-03,4
1620,2019-07-03,3
1621,2019-04-16,4
1622,2000-04-10,3
1622,2001-04-10,3
1622,2002-04-10,4
1622,2003-04-10,4
1622,2004-04-09,4
1622,2005-04-11,3
1622,2006-04-11,4
1622,2007-04-11,3
1622,2008-04-10,4
1622,2009-04-10,3
1622,2010-04-12,3
1622,2011-04-12,4
1622,2012-04-11,5
1622,2013-04-11,3
1622,2014-04-11,4
1622,2015-04-13,4
1622,2016-04-12,3
1622,2017-04-12,4
1622,2018-04-12,4
1623,2017-04-07,3
1623,2018-04-09,3
1623,2019-04-09,4
1624,2003-02-21,3
1624,2004-02-23,2
1624,2005-02-22,3
1624,2006-02-22,3
1624,2007-02-22,5
1624,2008-02-22,2
1624,2009-02-23,3
1624,2010-02-23,3
1624,2011-02-23,4
1624,2012-02-23,3
1624,2013-02-22,4
1624,2014-02-24,4
1624,2015-02-24,3
1624,2016-02-24,3
1624,2017-02-23,4
1624,2018-02-23,3
1624,2019-02-25,3
1625,2018-06-20,2
1625,2019-06-20,3
1626,2015-12-30,3
1626,2016-12-29,3
1626,2017-12-29,4
1626,2018-12-31,3
1626,2019-12-31,3
1627,2014-01-17,2
1627,2015-01-19,3
1627,2016-01-19,3
1627,2017-01-18,2
1627,2018-01-18,4
1627,2019-01-18,4
1628,2018-09-14,3
1628,2019-09-16,5
1630,2018-08-06,4
1630,2019-08-06,3
1631,2018-03-23,3
1631,2019-03-25,2
1633,2014-06-23,3
1633,2015-06-23,4
1633,2016-06-22,4
1633,2017-06-22,1
1633,2018-06-22,4
1633,2019-06-24,4
1634,2019-11-28,4
1635,1999-12-06,2
1635,2000-12-05,3
1635,2001-12-05,4
1635,2002-12-05,2
1635,2003-12-05,3
1635,2004-12-06,3
1635,2005-12-06,5
1635,2006-12-06,3
1635,2007-12-06,4
1635,2008-12-05,4
1635,2009-12-07,4
1635,2010-12-07,3
1635,2011-12-07,2
1635,2012-12-06,3
1635,2013-12-06,4
1635,2014-12-08,3
1635,2015-12-08,4
1635,2016-12-07,3
1635,2017-12-07,3
1635,2018-12-07,5
1636,2008-04-10,4
1636,2009-04-10,3
1636,2010-04-12,3
1636,2011-04-12,3
1636,2012-04-11,3
1636,2013-04-11,1
1636,2014-04-11,3
1636,2015-04-13,4
1636,2016-04-12,4
1636,2017-04-12,3
1636,2018-04-12,4
1637,2018-10-01,4
1637,2019-10-01,3
1638,2016-08-17,4
1638,2017-08-17,3
1638,2018-08-17,4
1638,2019-08-19,2
1639,2016-07-18,3
1639,2017-07-18,3
1639,2018-07-18,2
1639,2019-07-18,4
1640,2016-07-18,3
1640,2017-07-18,2
1640,2018-07-18,4
1640,2019-07-18,4
1641,2013-02-07,5
1641,2014-02-07,4
1641,2015-02-09,3
1641,2016-02-09,2
1641,2017-02-08,4
1641,2018-02-08,1
1641,2019-02-08,5
1643,2015-08-31,4
1643,2016-08-30,3
1643,2017-08-30,3
1643,2018-08-30,3
1643,2019-08-30,4
1644,2018-08-08,4
1644,2019-08-08,4
1645,2003-10-27,3
1645,2004-10-26,2
1645,2005-10-26,5
1645,2006-10-26,4
1645,2007-10-26,3
1645,2008-10-27,4
1645,2009-10-27,2
1645,2010-10-27,4
1645,2011-10-27,3
1645,2012-10-26,4
1645,2013-10-28,3
1645,2014-10-28,3
1645,2015-10-28,4
1645,2016-10-27,3
1645,2017-10-27,2
1645,2018-10-29,4
1646,2007-04-04,4
1646,2008-04-03,3
1646,2009-04-03,1
1646,2010-04-05,4
1646,2011-04-05,1
1646,2012-04-04,3
1646,2013-04-04,3
1646,2014-04-04,4
1646,2015-04-06,5
1646,2016-04-05,2
1646,2017-04-05,3
1646,2018-04-05,3
1646,2019-04-05,2
1647,2015-04-22,4
1647,2016-04-21,3
1647,2017-04-21,3
1647,2018-04-23,3
1650,2012-08-13,2
1650,2013-08-13,3
1650,2014-08-13,2
1650,2015-08-13,3
1650,2016-08-12,2
1650,2017-08-14,4
1650,2018-08-14,2
1650,2019-08-14,4
1651,2016-04-04,3
1651,2017-04-04,3
1651,2018-04-04,2
1651,2019-04-04,4
1652,2014-03-11,4
1652,2015-03-11,2
1652,2016-03-10,3
1652,2017-03-10,4
1652,2018-03-12,3
1652,2019-03-12,4
1653,2004-11-04,3
1653,2005-11-04,4
1653,2006-11-06,4
1653,2007-11-06,3
1653,2008-11-05,4
1653,2009-11-05,3
1653,2010-11-05,4
1653,2011-11-07,3
1653,2012-11-06,5
1653,2013-11-06,3
1653,2014-11-06,3
1653,2015-11-06,2
1653,2016-11-07,4
1653,2017-11-07,4
1653,2018-11-07,4
1654,2017-06-22,3
1654,2018-06-22,3
1654,2019-06-24,2
1655,2013-05-24,2
1655,2014-05-26,4
1655,2015-05-26,4
1655,2016-05-25,3
1655,2017-05-25,3
1655,2018-05-25,2
1656,2006-01-31,3
1656,2007-01-31,3
1656,2008-01-31,3
1656,2009-01-30,2
1656,2010-02-01,2
1656,2011-02-01,1
1656,2012-02-01,4
1656,2013-01-31,2
1656,2014-01-31,2
1656,2015-02-02,2
1656,2016-02-02,4
1656,2017-02-01,4
1656,2018-02-01,2
1656,2019-02-01,5
1657,2017-09-07,3
1657,2018-09-07,3
1657,2019-09-09,3
1658,2007-11-15,4
1658,2008-11-14,2
1658,2009-11-16,4
1658,2010-11-16,3
1658,2011-11-16,4
1658,2012-11-15,4
1658,2013-11-15,5
1658,2014-11-17,5
1658,2015-11-17,3
1658,2016-11-16,3
1658,2017-11-16,2
1658,2018-11-16,4
1658,2019-11-18,3
1660,2018-04-23,3
1660,2019-04-23,3
1661,2017-09-21,4
1661,2018-09-21,3
1661,2019-09-23,3
1662,2017-02-22,4
1662,2018-02-22,3
1662,2019-02-22,3
1663,2010-02-01,3
1663,2011-02-01,3
1663,2012-02-01,4
1663,2013-01-31,4
1663,2014-01-31,4
1663,2015-02-02,3
1663,2016-02-02,4
1663,2017-02-01,4
1663,2018-02-01,4
1663,2019-02-01,5
1664,2019-05-06,3
1665,2017-07-10,3
1665,2018-07-10,3
1665,2019-07-10,4
1666,2019-10-04,4
1667,2014-07-28,5
1667,2015-07-28,2
1667,2016-07-27,5
1667,2017-07-27,3
1667,2018-07-27,3
1667,2019-07-29,4
1668,2010-03-01,3
1668,2011-03-01,3
1668,2012-02-29,3
1668,2013-02-28,3
1668,2014-02-28,2
1668,2015-03-02,4
1668,2016-03-01,4
1668,2017-03-01,3
1668,2018-03-01,3
1668,2019-03-01,3
1669,2019-04-15,3
1671,2018-01-29,4
1671,2019-01-29,4
1672,2017-11-17,3
1672,2018-11-19,3
1672,2019-11-19,4
1673,2018-03-19,3
1673,2019-03-19,3
1674,2014-08-07,4
1674,2015-08-07,1
1674,2016-08-08,5
1674,2017-08-08,3
1674,2018-08-08,4
1674,2019-08-08,4
1675,2007-07-26,3
1675,2008-07-25,5
1675,2009-07-27,4
1675,2010-07-27,4
1675,2011-07-27,4
1675,2012-07-26,5
1675,2013-07-26,4
1675,2014-07-28,4
1675,2015-07-28,4
1675,2016-07-27,4
1675,2017-07-27,3
1675,2018-07-27,5
1676,2013-09-30,3
1676,2014-09-30,3
1676,2015-09-30,3
1676,2016-09-29,5
1676,2017-09-29,2
1676,2018-10-01,3
1676,2019-10-01,2
1677,2016-08-23,4
1677,2017-08-23,3
1677,2018-08-23,3
1678,2019-04-15,3
1679,2018-01-19,3
1679,2019-01-21,3
1680,2018-05-07,3
1682,2018-04-12,4
1682,2019-04-12,4
1683,2018-01-05,5
1683,2019-01-07,3
1684,1995-06-09,3
1684,1996-06-10,2
1684,1997-06-10,3
1684,1998-06-10,3
1684,1999-06-10,5
1684,2000-06-09,2
1684,2001-06-11,3
1684,2002-06-11,4
1684,2003-06-11,4
1684,2004-06-10,3
1684,2005-06-10,3
1684,2006-06-12,3
1684,2007-06-12,4
1684,2008-06-11,3
1684,2009-06-11,3
1684,2010-06-11,4
1684,2011-06-13,4
1684,2012-06-12,3
1684,2013-06-12,3
1684,2014-06-12,3
1684,2015-06-12,3
1684,2016-06-13,3
1684,2017-06-13,2
1684,2018-06-13,5
1684,2019-06-13,3
1685,2013-12-24,3
1685,2014-12-24,5
1685,2015-12-24,4
1685,2016-12-23,3
1685,2017-12-25,2
1685,2018-12-25,4
1685,2019-12-25,3
1686,2017-10-06,3
1686,2018-10-08,3
1686,2019-10-08,2
1687,2016-09-13,3
1687,2017-09-13,3
1687,2018-09-13,4
1688,2011-05-27,3
1688,2012-05-28,4
1688,2013-05-28,3
1688,2014-05-28,3
1688,2015-05-28,2
1688,2016-05-27,4
1688,2017-05-29,4
1688,2018-05-29,4
1688,2019-05-29,3
1689,2017-02-20,3
1689,2018-02-20,3
1689,2019-02-20,3
1690,2019-10-28,2
1691,2017-10-10,3
1691,2018-10-10,3
1691,2019-10-10,5
1693,2018-05-23,5
1693,2019-05-23,4
1694,2018-03-19,4
1694,2019-03-19,3
1695,2016-05-13,3
1695,2017-05-15,3
1695,2018-05-15,4
1695,2019-05-15,2
1696,2016-11-03,4
1696,2017-11-03,3
1696,2018-11-05,4
1696,2019-11-05,4
1698,2015-10-26,4
1698,2016-10-25,3
1698,2017-10-25,3
1698,2018-10-25,4
1698,2019-10-25,3
1700,2014-07-17,2
1700,2015-07-17,4
1700,2016-07-18,4
1700,2017-07-18,3
1700,2018-07-18,4
1700,2019-07-18,2
1701,2016-12-06,4
1701,2017-12-06,4
1701,2018-12-06,3
1701,2019-12-06,2
1702,2017-03-13,4
1702,2018-03-13,4
1702,2019-03-13,2
1703,2017-08-14,3
1703,2018-08-14,5
1703,2019-08-14,3
1704,2013-08-15,3
1704,2014-08-15,3
1704,2015-08-17,3
1704,2016-08-16,3
1704,2017-08-16,5
1704,2018-08-16,3
1704,2019-08-16,3
1705,2016-12-02,4
1705,2017-12-04,4
1705,2018-12-04,4
1705,2019-12-04,4
1706,2013-03-04,2
1706,2014-03-04,4
1706,2015-03-04,4
1706,2016-03-03,3
1706,2017-03-03,3
1706,2018-03-05,3
1706,2019-03-05,3
1707,2018-04-17,2
1707,2019-04-17,4
1708,1992-06-01,3
1708,1993-06-01,2
1708,1994-06-01,3
1708,1995-06-01,4
1708,1996-05-31,3
1708,1997-06-02,2
1708,1998-06-02,3
1708,1999-06-02,1
1708,2000-06-01,4
1708,2001-06-01,4
1708,2002-06-03,3
1708,2003-06-03,4
1708,2004-06-02,4
1708,2005-06-02,2
1708,2006-06-02,3
1708,2007-06-04,5
1708,2008-06-03,3
1708,2009-06-03,3
1708,2010-06-03,5
1708,2011-06-03,2
1708,2012-06-04,3
1708,2013-06-04,3
1708,2014-06-04,3
1708,2015-06-04,3
1708,2016-06-03,4
1708,2017-06-05,3
1708,2018-06-05,5
1709,2011-03-15,2
1709,2012-03-14,2
1709,2013-03-14,3
1709,2014-03-14,3
1709,2015-03-16,2
1709,2016-03-15,3
1709,2017-03-15,3
1709,2018-03-15,3
1709,2019-03-15,4
1710,2017-09-12,3
1710,2018-09-12,1
1711,2014-11-03,3
1711,2015-11-03,4
1711,2016-11-02,4
1711,2017-11-02,3
1711,2018-11-02,2
1711,2019-11-04,3
1712,2019-11-29,3
1713,2014-04-11,3
1713,2015-04-13,3
1713,2016-04-12,4
1713,2017-04-12,2
1713,2018-04-12,3
1713,2019-04-12,3
1714,2012-02-21,4
1714,2013-02-20,4
1714,2014-02-20,1
1714,2015-02-20,3
1714,2016-02-22,3
1714,2017-02-21,4
1714,2018-02-21,3
1714,2019-02-21,4
1715,2019-11-28,4
1716,2016-12-28,3
1716,2017-12-28,4
1716,2018-12-28,4
1717,2016-08-22,2
1717,2017-08-22,3
1717,2018-08-22,3
1717,2019-08-22,3
1718,2013-05-03,3
1718,2014-05-05,4
1718,2015-05-05,2
1718,2016-05-04,3
1718,2017-05-04,4
1718,2018-05-04,4
1718,2019-05-06,3
1719,2014-10-20,3
1719,2015-10-20,3
1719,2016-10-19,5
1719,2017-10-19,4
1719,2018-10-19,2
1719,2019-10-21,4
1720,2017-10-24,4
1720,2018-10-24,4
1720,2019-10-24,4
1721,2017-06-05,5
1721,2018-06-05,4
1721,2019-06-05,4
1722,2011-10-31,4
1722,2012-10-30,2
1722,2013-10-30,3
1722,2014-10-30,3
1722,2015-10-30,4
1722,2016-10-31,4
1722,2017-10-31,3
1722,2018-10-31,3
1725,2019-03-11,4
1726,2017-02-20,1
1726,2018-02-20,3
1726,2019-02-20,3
1727,2013-09-30,3
1727,2014-09-30,3
1727,2015-09-30,3
1727,2016-09-29,4
1727,2017-09-29,3
1727,2018-10-01,3
1727,2019-10-01,3
1728,2013-07-09,3
1728,2014-07-09,4
1728,2015-07-09,2
1728,2016-07-08,3
1728,2017-07-10,2
1728,2018-07-10,3
1728,2019-07-10,3
1730,2017-02-27,2
1730,2018-02-27,4
1730,2019-02-27,4
1731,2019-10-15,3
1734,2017-10-24,3
1734,2018-10-24,4
1734,2019-10-24,3
1735,2018-09-12,3
1735,2019-09-12,3
1736,2019-06-12,4
1737,1993-11-25,3
1737,1994-11-25,3
1737,1995-11-27,3
1737,1996-11-26,4
1737,1997-11-26,4
1737,1998-11-26,2
1737,1999-11-26,3
1737,2000-11-27,2
1737,2001-11-27,4
1737,2002-11-27,4
1737,2003-11-27,4
1737,2004-11-26,2
1737,2005-11-28,2
1737,2006-11-28,5
1737,2007-11-28,4
1737,2008-11-27,3
1737,2009-11-27,4
1737,2010-11-29,4
1737,2011-11-29,3
1737,2012-11-28,3
1737,2013-11-28,4
1737,2014-11-28,5
1737,2015-11-30,2
1737,2016-11-29,3
1737,2017-11-29,4
1737,2018-11-29,3
1738,2016-12-05,3
1738,2017-12-05,3
1738,2018-12-05,2
1739,2015-01-02,4
1739,2016-01-04,3
1739,2017-01-03,3
1739,2018-01-03,4
1739,2019-01-03,3
1740,2019-03-08,3
1741,2008-09-18,3
1741,2009-09-18,4
1741,2010-09-20,4
1741,2011-09-20,1
1741,2012-09-19,2
1741,2013-09-19,4
1741,2014-09-19,2
1741,2015-09-21,4
1741,2016-09-20,4
1741,2017-09-20,2
1741,2018-09-20,4
1741,2019-09-20,3
1743,2016-01-07,2
1743,2017-01-06,3
1743,2018-01-08,3
1743,2019-01-08,4
1745,2019-06-20,4
1746,2009-04-21,3
1746,2010-04-21,3
1746,2011-04-21,4
1746,2012-04-20,3
1746,2013-04-22,3
1746,2014-04-22,4
1746,2015-04-22,3
1746,2016-04-21,4
1746,2017-04-21,2
1746,2018-04-23,2
1746,2019-04-23,4
1747,2018-03-05,2
1747,2019-03-05,5
1750,2001-09-18,4
1750,2002-09-18,3
1750,2003-09-18,4
1750,2004-09-17,3
1750,2005-09-19,3
1750,2006-09-19,4
1750,2007-09-19,3
1750,2008-09-18,3
1750,2009-09-18,4
1750,2010-09-20,4
1750,2011-09-20,4
1750,2012-09-19,3
1750,2013-09-19,3
1750,2014-09-19,4
1750,2015-09-21,4
1750,2016-09-20,3
1750,2017-09-20,5
1750,2018-09-20,4
1751,2017-06-06,3
1751,2018-06-06,4
1753,2016-03-28,3
1753,2017-03-28,3
1753,2018-03-28,3
1753,2019-03-28,4
1754,2012-01-25,1
1754,2013-01-24,3
1754,2014-01-24,4
1754,2015-01-26,4
1754,2016-01-26,4
1754,2017-01-25,4
1754,2018-01-25,4
1754,2019-01-25,4
1755,2019-12-17,3
1758,2018-09-14,3
1758,2019-09-16,2
1760,2015-04-06,4
1760,2016-04-05,4
1760,2017-04-05,5
1760,2018-04-05,4
1760,2019-04-05,2
1761,2009-01-26,3
1761,2010-01-26,5
1761,2011-01-26,4
1761,2012-01-26,4
1761,2013-01-25,4
1761,2014-01-27,3
1761,2015-01-27,4
1761,2016-01-27,4
1761,2017-01-26,4
1761,2018-01-26,3
1761,2019-01-28,3
1762,2018-11-30,3
1762,2019-12-02,4
1763,2014-05-05,3
1763,2015-05-05,4
1763,2016-05-04,2
1763,2017-05-04,4
1763,2018-05-04,3
1763,2019-05-06,4
1764,2017-10-02,4
1764,2018-10-02,4
1764,2019-10-02,4
1765,2016-07-01,3
1765,2017-07-03,4
1765,2018-07-03,4
1765,2019-07-03,3
1766,2013-07-24,3
1766,2014-07-24,3
1766,2015-07-24,4
1766,2016-07-25,2
1766,2017-07-25,3
1766,2018-07-25,3
1766,2019-07-25,2
1768,2008-08-25,3
1768,2009-08-25,3
1768,2010-08-25,4
1768,2011-08-25,3
1768,2012-08-24,3
1768,2013-08-26,4
1768,2014-08-26,4
1768,2015-08-26,4
1768,2016-08-25,4
1768,2017-08-25,2
1768,2018-08-27,4
1768,2019-08-27,2
1769,2016-10-03,4
1769,2017-10-03,3
1769,2018-10-03,3
1769,2019-10-03,4
1770,2017-08-21,2
1770,2018-08-21,3
1771,2018-02-26,2
1771,2019-02-26,2
1772,2013-11-01,4
1772,2014-11-03,3
1772,2015-11-03,3
1772,2016-11-02,3
1772,2017-11-02,4
1772,2018-11-02,2
1772,2019-11-04,3
1775,2013-03-21,2
1775,2014-03-21,4
1775,2015-03-23,3
1775,2016-03-22,5
1775,2017-03-22,3
1775,2018-03-22,4
1775,2019-03-22,4
1776,2009-09-10,4
1776,2010-09-10,4
1776,2011-09-12,3
1776,2012-09-11,3
1776,2013-09-11,3
1776,2014-09-11,5
1776,2015-09-11,3
1776,2016-09-12,3
1776,2017-09-12,3
1776,2018-09-12,3
1776,2019-09-12,3
1777,2017-05-23,4
1777,2018-05-23,4
1777,2019-05-23,3
1778,2019-08-26,4
1779,2013-01-07,4
1779,2014-01-07,2
1779,2015-01-07,4
1779,2016-01-07,2
1779,2017-01-06,4
1779,2018-01-08,3
1779,2019-01-08,3
1780,2017-11-10,3
1780,2018-11-12,1
1780,2019-11-12,2
1781,2015-01-16,2
1781,2016-01-18,4
1781,2017-01-17,3
1781,2018-01-17,3
1781,2019-01-17,3
1782,2019-01-31,2
1784,2017-06-26,3
1784,2018-06-26,2
1784,2019-06-26,3
1785,2015-06-17,3
1785,2016-06-16,4
1785,2017-06-16,5
1785,2018-06-18,2
1786,2009-11-16,3
1786,2010-11-16,4
1786,2011-11-16,3
1786,2012-11-15,3
1786,2013-11-15,3
1786,2014-11-17,4
1786,2015-11-17,3
1786,2016-11-16,3
1786,2017-11-16,4
1786,2018-11-16,4
1786,2019-11-18,2
1787,2016-03-28,3
1787,2017-03-28,4
1787,2018-03-28,3
1787,2019-03-28,3
1788,2018-01-15,4
1788,2019-01-15,3
1790,2016-12-16,4
1790,2017-12-18,2
1790,2018-12-18,2
1790,2019-12-18,4
1792,2018-07-18,2
1792,2019-07-18,2
1793,2018-08-14,2
1793,2019-08-14,3
1794,2016-07-26,3
1794,2017-07-26,4
1794,2018-07-26,4
1794,2019-07-26,2
1795,2016-07-11,5
1795,2017-07-11,4
1795,2018-07-11,3
1795,2019-07-11,4
1796,2012-08-30,4
1796,2013-08-30,3
1796,2014-09-01,3
1796,2015-09-01,4
1796,2016-08-31,2
1796,2017-08-31,3
1796,2018-08-31,2
1796,2019-09-02,2
1797,2014-04-30,2
1797,2015-04-30,4
1797,2016-04-29,5
1797,2017-05-01,4
1797,2018-05-01,3
1797,2019-05-01,4
1798,2016-09-27,3
1798,2017-09-27,3
1798,2018-09-27,3
1799,2019-02-04,4
1800,2010-06-08,2
1800,2011-06-08,3
1800,2012-06-07,3
1800,2013-06-07,3
1800,2014-06-09,2
1800,2015-06-09,3
1800,2016-06-08,4
1800,2017-06-08,3
1800,2018-06-08,4
1800,2019-06-10,5
1802,2018-01-09,3
1802,2019-01-09,2
1804,2017-07-17,3
1804,2018-07-17,5
1804,2019-07-17,3
1805,2017-02-13,3
1805,2018-02-13,4
1805,2019-02-13,3
1806,2019-07-15,4
1807,2019-08-28,3
1808,2014-09-01,2
1808,2015-09-01,3
1808,2016-08-31,2
1808,2017-08-31,4
1808,2018-08-31,3
1808,2019-09-02,3
1809,2014-11-03,3
1809,2015-11-03,5
1809,2016-11-02,3
1809,2017-11-02,2
1809,2018-11-02,2
1809,2019-11-04,3
1810,2017-07-13,3
1810,2018-07-13,2
1810,2019-07-15,2
1812,2013-09-19,3
1812,2014-09-19,4
1812,2015-09-21,3
1812,2016-09-20,3
1812,2017-09-20,4
1812,2018-09-20,4
1812,2019-09-20,3
1813,2000-09-29,2
1813,2001-10-01,2
1813,2002-10-01,4
1813,2003-10-01,3
1813,2004-09-30,3
1813,2005-09-30,4
1813,2006-10-02,3
1813,2007-10-02,3
1813,2008-10-01,3
1813,2009-10-01,4
1813,2010-10-01,3
1813,2011-10-03,4
1813,2012-10-02,2
1813,2013-10-02,5
1813,2014-10-02,4
1813,2015-10-02,3
1813,2016-10-03,2
1813,2017-10-03,4
1813,2018-10-03,3
1813,2019-10-03,4
1814,2015-03-02,4
1814,2016-03-01,4
1814,2017-03-01,4
1814,2018-03-01,3
1815,2019-01-28,3
1816,2018-02-19,5
1816,2019-02-19,3
1818,2018-07-16,2
1818,2019-07-16,3
1820,2018-09-10,4
1820,2019-09-10,2
1822,2011-07-07,5
1822,2012-07-06,3
1822,2013-07-08,3
1822,2014-07-08,3
1822,2015-07-08,3
1822,2016-07-07,3
1822,2017-07-07,2
1822,2018-07-09,3
1822,2019-07-09,2
1825,2015-06-08,4
1825,2016-06-07,4
1825,2017-06-07,4
1825,2018-06-07,3
1825,2019-06-07,4
1826,2019-06-10,5
1827,2018-11-06,3
1827,2019-11-06,3
1828,2016-06-09,4
1828,2017-06-09,4
1828,2018-06-11,5
1829,2010-10-19,3
1829,2011-10-19,3
1829,2012-10-18,1
1829,2013-10-18,2
1829,2014-10-20,4
1829,2015-10-20,4
1829,2016-10-19,3
1829,2017-10-19,3
1829,2018-10-19,4
1829,2019-10-21,4
1830,2015-11-30,2
1830,2016-11-29,2
1830,2017-11-29,3
1830,2018-11-29,4
1830,2019-11-29,3
1831,2013-07-23,4
1831,2014-07-23,3
1831,2015-07-23,4
1831,2016-07-22,3
1831,2017-07-24,4
1831,2018-07-24,3
1831,2019-07-24,4
1832,2007-06-22,4
1832,2008-06-23,4
1832,2009-06-23,3
1832,2010-06-23,2
1832,2011-06-23,5
1832,2012-06-22,3
1832,2013-06-24,3
1832,2014-06-24,4
1832,2015-06-24,4
1832,2016-06-23,3
